"","","","","","","X.Intercept."
"9994","156","30","hn","0.9","cov2",NA
"9995","156","30","hn","0.9","aic","-3.99160997054535"
"9996","156","30","hn","0.9","varp","0.0873131693356333"
"9997","156","30","hn+cov1","0.9","p","0.621915919829558"
"9998","156","30","hn+cov1","0.9","b0","-0.510103230622057"
"9999","156","30","hn+cov1","0.9","cov1","0.45936159169985"
"10000","156","30","hn+cov1","0.9","cov2",NA
"10001","156","30","hn+cov1","0.9","aic","-3.411116603691"
"10002","156","30","hn+cov1","0.9","varp","0.094930110744775"
"10003","156","30","hn+cov1+cov2","0.9","p","0.622763449275333"
"10004","156","30","hn+cov1+cov2","0.9","b0","-0.374247797712731"
"10005","156","30","hn+cov1+cov2","0.9","cov1","1.05180428749008"
"10006","156","30","hn+cov1+cov2","0.9","cov2","-0.575417491066471"
"10007","156","30","hn+cov1+cov2","0.9","aic","-1.48498631416119"
"10008","156","30","hn+cov1+cov2","0.9","varp","0.103014590503835"
"10009","157","30","hn","0.9","p","0.661018322097418"
"10010","157","30","hn","0.9","b0","-0.554597634598183"
"10011","157","30","hn","0.9","cov1",NA
"10012","157","30","hn","0.9","cov2",NA
"10013","157","30","hn","0.9","aic","-2.80475101724033"
"10014","157","30","hn","0.9","varp","0.101404326287602"
"10015","157","30","hn+cov1","0.9","p","0.620757848735108"
"10016","157","30","hn+cov1","0.9","b0","-0.458049916195822"
"10017","157","30","hn+cov1","0.9","cov1","0.519507651355955"
"10018","157","30","hn+cov1","0.9","cov2",NA
"10019","157","30","hn+cov1","0.9","aic","-3.54879390648968"
"10020","157","30","hn+cov1","0.9","varp","0.0949027714865903"
"10021","157","30","hn+cov1+cov2","0.9","p","0.577746890404302"
"10022","157","30","hn+cov1+cov2","0.9","b0","-1.1603019125384"
"10023","157","30","hn+cov1+cov2","0.9","cov1","-3.06605708498387"
"10024","157","30","hn+cov1+cov2","0.9","cov2","4.02376540913769"
"10025","157","30","hn+cov1+cov2","0.9","aic","-4.43291907190014"
"10026","157","30","hn+cov1+cov2","0.9","varp","0.129283820284681"
"10027","158","30","hn","0.9","p","0.585729246599546"
"10028","158","30","hn","0.9","b0","-0.719916746848005"
"10029","158","30","hn","0.9","cov1",NA
"10030","158","30","hn","0.9","cov2",NA
"10031","158","30","hn","0.9","aic","-6.30333851244447"
"10032","158","30","hn","0.9","varp","0.0782146671307829"
"10033","158","30","hn+cov1","0.9","p","0.585365428670659"
"10034","158","30","hn+cov1","0.9","b0","-0.720765570832842"
"10035","158","30","hn+cov1","0.9","cov1","-0.0535992596730016"
"10036","158","30","hn+cov1","0.9","cov2",NA
"10037","158","30","hn+cov1","0.9","aic","-4.34392721984082"
"10038","158","30","hn+cov1","0.9","varp","0.0794756727165281"
"10039","158","30","hn+cov1+cov2","0.9","p","0.579224516669856"
"10040","158","30","hn+cov1+cov2","0.9","b0","-0.955589969965335"
"10041","158","30","hn+cov1+cov2","0.9","cov1","-1.06902737907801"
"10042","158","30","hn+cov1+cov2","0.9","cov2","1.01351716318796"
"10043","158","30","hn+cov1+cov2","0.9","aic","-3.00428301927251"
"10044","158","30","hn+cov1+cov2","0.9","varp","0.0771618160447094"
"10045","159","30","hn","0.9","p","0.422744401198334"
"10046","159","30","hn","0.9","b0","-1.08364675326632"
"10047","159","30","hn","0.9","cov1",NA
"10048","159","30","hn","0.9","cov2",NA
"10049","159","30","hn","0.9","aic","-20.5591635813265"
"10050","159","30","hn","0.9","varp","0.0617540360578664"
"10051","159","30","hn+cov1","0.9","p","0.41896628290001"
"10052","159","30","hn+cov1","0.9","b0","-1.09849375049201"
"10053","159","30","hn+cov1","0.9","cov1","0.121692899974883"
"10054","159","30","hn+cov1","0.9","cov2",NA
"10055","159","30","hn+cov1","0.9","aic","-18.9836562847469"
"10056","159","30","hn+cov1","0.9","varp","0.0610805161795746"
"10057","159","30","hn+cov1+cov2","0.9","p","0.418335209928618"
"10058","159","30","hn+cov1+cov2","0.9","b0","-1.03748043777063"
"10059","159","30","hn+cov1+cov2","0.9","cov1","0.322886233965674"
"10060","159","30","hn+cov1+cov2","0.9","cov2","-0.24820279099524"
"10061","159","30","hn+cov1+cov2","0.9","aic","-17.0655940829748"
"10062","159","30","hn+cov1+cov2","0.9","varp","0.0621986652413827"
"10063","160","30","hn","0.9","p","0.493990612980642"
"10064","160","30","hn","0.9","b0","-0.918744003079513"
"10065","160","30","hn","0.9","cov1",NA
"10066","160","30","hn","0.9","cov2",NA
"10067","160","30","hn","0.9","aic","-12.941579108676"
"10068","160","30","hn","0.9","varp","0.0771213759283031"
"10069","160","30","hn+cov1","0.9","p","0.485450847184214"
"10070","160","30","hn+cov1","0.9","b0","-0.921183641178274"
"10071","160","30","hn+cov1","0.9","cov1","-0.240725630099192"
"10072","160","30","hn+cov1","0.9","cov2",NA
"10073","160","30","hn+cov1","0.9","aic","-11.9204059762246"
"10074","160","30","hn+cov1","0.9","varp","0.0740267163850236"
"10075","160","30","hn+cov1+cov2","0.9","p","0.484913237059588"
"10076","160","30","hn+cov1+cov2","0.9","b0","-0.865494382970248"
"10077","160","30","hn+cov1+cov2","0.9","cov1","-0.000293295143722851"
"10078","160","30","hn+cov1+cov2","0.9","cov2","-0.279493649181113"
"10079","160","30","hn+cov1+cov2","0.9","aic","-9.99436959782509"
"10080","160","30","hn+cov1+cov2","0.9","varp","0.0801061338241864"
"10081","161","30","hn","0.9","p","0.58054919528929"
"10082","161","30","hn","0.9","b0","-0.731066539290126"
"10083","161","30","hn","0.9","cov1",NA
"10084","161","30","hn","0.9","cov2",NA
"10085","161","30","hn","0.9","aic","-6.60079380277118"
"10086","161","30","hn","0.9","varp","0.0765861992252196"
"10087","161","30","hn+cov1","0.9","p","0.536499910789822"
"10088","161","30","hn+cov1","0.9","b0","-0.591129930710782"
"10089","161","30","hn+cov1","0.9","cov1","-0.755385118147119"
"10090","161","30","hn+cov1","0.9","cov2",NA
"10091","161","30","hn+cov1","0.9","aic","-8.90934242152103"
"10092","161","30","hn+cov1","0.9","varp","0.0737800247182406"
"10093","161","30","hn+cov1+cov2","0.9","p","0.537302946563023"
"10094","161","30","hn+cov1+cov2","0.9","b0","-0.597629274937612"
"10095","161","30","hn+cov1+cov2","0.9","cov1","-0.880116395470229"
"10096","161","30","hn+cov1+cov2","0.9","cov2","0.101848597904088"
"10097","161","30","hn+cov1+cov2","0.9","aic","-6.91543607354889"
"10098","161","30","hn+cov1+cov2","0.9","varp","0.0766005342359194"
"10099","162","30","hn","0.9","p","0.600713903659097"
"10100","162","30","hn","0.9","b0","-0.687581961275842"
"10101","162","30","hn","0.9","cov1",NA
"10102","162","30","hn","0.9","cov2",NA
"10103","162","30","hn","0.9","aic","-5.48770149643539"
"10104","162","30","hn","0.9","varp","0.0999425455026044"
"10105","162","30","hn+cov1","0.9","p","0.583288796213995"
"10106","162","30","hn+cov1","0.9","b0","-0.71904076571213"
"10107","162","30","hn+cov1","0.9","cov1","-0.312123494345443"
"10108","162","30","hn+cov1","0.9","cov2",NA
"10109","162","30","hn+cov1","0.9","aic","-4.95875905910078"
"10110","162","30","hn+cov1","0.9","varp","0.105525819220705"
"10111","162","30","hn+cov1+cov2","0.9","p","0.578386300292035"
"10112","162","30","hn+cov1+cov2","0.9","b0","-0.461757425120893"
"10113","162","30","hn+cov1+cov2","0.9","cov1","0.692383447503959"
"10114","162","30","hn+cov1+cov2","0.9","cov2","-1.0279507449451"
"10115","162","30","hn+cov1+cov2","0.9","aic","-3.36324264314975"
"10116","162","30","hn+cov1+cov2","0.9","varp","0.101496926061204"
"10117","163","30","hn","0.9","p","0.736748561970884"
"10118","163","30","hn","0.9","b0","-0.37282732560747"
"10119","163","30","hn","0.9","cov1",NA
"10120","163","30","hn","0.9","cov2",NA
"10121","163","30","hn","0.9","aic","-0.523673840701168"
"10122","163","30","hn","0.9","varp","0.110321395015824"
"10123","163","30","hn+cov1","0.9","p","0.737766331684676"
"10124","163","30","hn+cov1","0.9","b0","-0.335450638205307"
"10125","163","30","hn+cov1","0.9","cov1","-0.135003997274503"
"10126","163","30","hn+cov1","0.9","cov2",NA
"10127","163","30","hn+cov1","0.9","aic","1.45026613395654"
"10128","163","30","hn+cov1","0.9","varp","0.110761154414742"
"10129","163","30","hn+cov1+cov2","0.9","p","0.739131147032962"
"10130","163","30","hn+cov1+cov2","0.9","b0","-0.544813836638506"
"10131","163","30","hn+cov1+cov2","0.9","cov1","-0.751684917931281"
"10132","163","30","hn+cov1+cov2","0.9","cov2","0.994119650510386"
"10133","163","30","hn+cov1+cov2","0.9","aic","3.30221986739161"
"10134","163","30","hn+cov1+cov2","0.9","varp","0.121954251958923"
"10135","164","30","hn","0.9","p","0.548699660957156"
"10136","164","30","hn","0.9","b0","-0.799539399224602"
"10137","164","30","hn","0.9","cov1",NA
"10138","164","30","hn","0.9","cov2",NA
"10139","164","30","hn","0.9","aic","-8.61765545374869"
"10140","164","30","hn","0.9","varp","0.0753944229657059"
"10141","164","30","hn+cov1","0.9","p","0.502523856540077"
"10142","164","30","hn+cov1","0.9","b0","-0.884617993006353"
"10143","164","30","hn+cov1","0.9","cov1","-0.526898031146487"
"10144","164","30","hn+cov1","0.9","cov2",NA
"10145","164","30","hn+cov1","0.9","aic","-10.7622966299669"
"10146","164","30","hn+cov1","0.9","varp","0.0793480019104222"
"10147","164","30","hn+cov1+cov2","0.9","p","0.452523514179598"
"10148","164","30","hn+cov1+cov2","0.9","b0","-1.76549029378958"
"10149","164","30","hn+cov1+cov2","0.9","cov1","-4.02793631974178"
"10150","164","30","hn+cov1+cov2","0.9","cov2","3.49454579304088"
"10151","164","30","hn+cov1+cov2","0.9","aic","-12.4149397094709"
"10152","164","30","hn+cov1+cov2","0.9","varp","0.0982361070902202"
"10153","165","30","hn","0.9","p","0.851287019353905"
"10154","165","30","hn","0.9","b0","-0.0172072587044306"
"10155","165","30","hn","0.9","cov1",NA
"10156","165","30","hn","0.9","cov2",NA
"10157","165","30","hn","0.9","aic","1.33579930311938"
"10158","165","30","hn","0.9","varp","0.152407799423443"
"10159","165","30","hn+cov1","0.9","p","0.639114286106739"
"10160","165","30","hn+cov1","0.9","b0","2.20926194215188"
"10161","165","30","hn+cov1","0.9","cov1","4.19012161318834"
"10162","165","30","hn+cov1","0.9","cov2",NA
"10163","165","30","hn+cov1","0.9","aic","-4.83211681909148"
"10164","165","30","hn+cov1","0.9","varp","0.25743210326058"
"10165","165","30","hn+cov1+cov2","0.9","p","0.625643607364113"
"10166","165","30","hn+cov1+cov2","0.9","b0","2.17215961430713"
"10167","165","30","hn+cov1+cov2","0.9","cov1","3.33903607369932"
"10168","165","30","hn+cov1+cov2","0.9","cov2","1.34522668959157"
"10169","165","30","hn+cov1+cov2","0.9","aic","-3.13480504372886"
"10170","165","30","hn+cov1+cov2","0.9","varp","0.356638346722289"
"10171","166","30","hn","0.9","p","0.43200342621826"
"10172","166","30","hn","0.9","b0","-1.06124202440295"
"10173","166","30","hn","0.9","cov1",NA
"10174","166","30","hn","0.9","cov2",NA
"10175","166","30","hn","0.9","aic","-19.4253729092015"
"10176","166","30","hn","0.9","varp","0.0510664095723833"
"10177","166","30","hn+cov1","0.9","p","0.421197106476145"
"10178","166","30","hn+cov1","0.9","b0","-1.08985577728724"
"10179","166","30","hn+cov1","0.9","cov1","-0.21050472330451"
"10180","166","30","hn+cov1","0.9","cov2",NA
"10181","166","30","hn+cov1","0.9","aic","-18.6571056588671"
"10182","166","30","hn+cov1","0.9","varp","0.0522803517493431"
"10183","166","30","hn+cov1+cov2","0.9","p","0.402721569954382"
"10184","166","30","hn+cov1+cov2","0.9","b0","-1.51097825773443"
"10185","166","30","hn+cov1+cov2","0.9","cov1","-2.09275187501347"
"10186","166","30","hn+cov1+cov2","0.9","cov2","1.83084740961182"
"10187","166","30","hn+cov1+cov2","0.9","aic","-18.6964930569256"
"10188","166","30","hn+cov1+cov2","0.9","varp","0.0476778315403661"
"10189","167","30","hn","0.9","p","0.674503395317514"
"10190","167","30","hn","0.9","b0","-0.52379851832281"
"10191","167","30","hn","0.9","cov1",NA
"10192","167","30","hn","0.9","cov2",NA
"10193","167","30","hn","0.9","aic","-2.31965912454265"
"10194","167","30","hn","0.9","varp","0.102474598463393"
"10195","167","30","hn+cov1","0.9","p","0.67413339244516"
"10196","167","30","hn+cov1","0.9","b0","-0.533403418184339"
"10197","167","30","hn+cov1","0.9","cov1","0.0459821019560411"
"10198","167","30","hn+cov1","0.9","cov2",NA
"10199","167","30","hn+cov1","0.9","aic","-0.341153449135568"
"10200","167","30","hn+cov1","0.9","varp","0.102589193110299"
"10201","167","30","hn+cov1+cov2","0.9","p","0.678185387131245"
"10202","167","30","hn+cov1+cov2","0.9","b0","-0.0808211439958667"
"10203","167","30","hn+cov1+cov2","0.9","cov1","1.36468187184636"
"10204","167","30","hn+cov1+cov2","0.9","cov2","-1.69923662221486"
"10205","167","30","hn+cov1+cov2","0.9","aic","1.04018166838597"
"10206","167","30","hn+cov1+cov2","0.9","varp","0.108539799832977"
"10207","168","30","hn","0.9","p","0.604485084999408"
"10208","168","30","hn","0.9","b0","-0.679418761324652"
"10209","168","30","hn","0.9","cov1",NA
"10210","168","30","hn","0.9","cov2",NA
"10211","168","30","hn","0.9","aic","-5.29258433217618"
"10212","168","30","hn","0.9","varp","0.0943300106152529"
"10213","168","30","hn+cov1","0.9","p","0.604482496262251"
"10214","168","30","hn+cov1","0.9","b0","-0.679438459562629"
"10215","168","30","hn+cov1","0.9","cov1","-0.00620408099687702"
"10216","168","30","hn+cov1","0.9","cov2",NA
"10217","168","30","hn+cov1","0.9","aic","-3.29357920466245"
"10218","168","30","hn+cov1","0.9","varp","0.096928822734214"
"10219","168","30","hn+cov1+cov2","0.9","p","0.599518480853675"
"10220","168","30","hn+cov1+cov2","0.9","b0","-0.856943953982867"
"10221","168","30","hn+cov1+cov2","0.9","cov1","-0.698128202119122"
"10222","168","30","hn+cov1+cov2","0.9","cov2","0.784538409034946"
"10223","168","30","hn+cov1+cov2","0.9","aic","-1.69310210756106"
"10224","168","30","hn+cov1+cov2","0.9","varp","0.0978687391290828"
"10225","169","30","hn","0.9","p","0.471623146106236"
"10226","169","30","hn","0.9","b0","-0.968928164951903"
"10227","169","30","hn","0.9","cov1",NA
"10228","169","30","hn","0.9","cov2",NA
"10229","169","30","hn","0.9","aic","-15.0705578300962"
"10230","169","30","hn","0.9","varp","0.0594442904813324"
"10231","169","30","hn+cov1","0.9","p","0.456098368992008"
"10232","169","30","hn+cov1","0.9","b0","-1.0161464006828"
"10233","169","30","hn+cov1","0.9","cov1","-0.32115319655117"
"10234","169","30","hn+cov1","0.9","cov2",NA
"10235","169","30","hn+cov1","0.9","aic","-14.7297396294973"
"10236","169","30","hn+cov1","0.9","varp","0.073468663151157"
"10237","169","30","hn+cov1+cov2","0.9","p","0.455515477609555"
"10238","169","30","hn+cov1+cov2","0.9","b0","-0.955516864763613"
"10239","169","30","hn+cov1+cov2","0.9","cov1","-0.0475169860525293"
"10240","169","30","hn+cov1+cov2","0.9","cov2","-0.290611299480213"
"10241","169","30","hn+cov1+cov2","0.9","aic","-12.8059839850349"
"10242","169","30","hn+cov1+cov2","0.9","varp","0.0727322202032729"
"10243","170","30","hn","0.9","p","0.583128227448037"
"10244","170","30","hn","0.9","b0","-0.725516671343983"
"10245","170","30","hn","0.9","cov1",NA
"10246","170","30","hn","0.9","cov2",NA
"10247","170","30","hn","0.9","aic","-6.45168059986818"
"10248","170","30","hn","0.9","varp","0.075927010376101"
"10249","170","30","hn+cov1","0.9","p","0.48929082090551"
"10250","170","30","hn+cov1","0.9","b0","-0.761555690111731"
"10251","170","30","hn+cov1","0.9","cov1","0.906811652256596"
"10252","170","30","hn+cov1","0.9","cov2",NA
"10253","170","30","hn+cov1","0.9","aic","-12.8246798633221"
"10254","170","30","hn+cov1","0.9","varp","0.0846230717490218"
"10255","170","30","hn+cov1+cov2","0.9","p","0.469164362843921"
"10256","170","30","hn+cov1+cov2","0.9","b0","-0.568692719930828"
"10257","170","30","hn+cov1+cov2","0.9","cov1","1.80556580002614"
"10258","170","30","hn+cov1+cov2","0.9","cov2","-1.16590420049675"
"10259","170","30","hn+cov1+cov2","0.9","aic","-11.7403823622663"
"10260","170","30","hn+cov1+cov2","0.9","varp","0.0808626825890441"
"10261","171","30","hn","0.9","p","0.517774026032038"
"10262","171","30","hn","0.9","b0","-0.866461870713772"
"10263","171","30","hn","0.9","cov1",NA
"10264","171","30","hn","0.9","cov2",NA
"10265","171","30","hn","0.9","aic","-10.9164890805959"
"10266","171","30","hn","0.9","varp","0.0685593987356439"
"10267","171","30","hn+cov1","0.9","p","0.516969344639276"
"10268","171","30","hn+cov1","0.9","b0","-0.860245002471096"
"10269","171","30","hn+cov1","0.9","cov1","0.0793228005635455"
"10270","171","30","hn+cov1","0.9","cov2",NA
"10271","171","30","hn+cov1","0.9","aic","-9.01024858650071"
"10272","171","30","hn+cov1","0.9","varp","0.0684425337196051"
"10273","171","30","hn+cov1+cov2","0.9","p","0.48857764553429"
"10274","171","30","hn+cov1+cov2","0.9","b0","-0.56228725833852"
"10275","171","30","hn+cov1+cov2","0.9","cov1","1.70946767288929"
"10276","171","30","hn+cov1+cov2","0.9","cov2","-1.65007098506128"
"10277","171","30","hn+cov1+cov2","0.9","aic","-9.69631234694539"
"10278","171","30","hn+cov1+cov2","0.9","varp","0.0817694547395781"
"10279","172","30","hn","0.9","p","0.685797740473873"
"10280","172","30","hn","0.9","b0","-0.497575682966864"
"10281","172","30","hn","0.9","cov1",NA
"10282","172","30","hn","0.9","cov2",NA
"10283","172","30","hn","0.9","aic","-1.94172231710017"
"10284","172","30","hn","0.9","varp","0.112865689123834"
"10285","172","30","hn+cov1","0.9","p","0.685454495563339"
"10286","172","30","hn+cov1","0.9","b0","-0.49776868193882"
"10287","172","30","hn+cov1","0.9","cov1","-0.0504054840996181"
"10288","172","30","hn+cov1","0.9","cov2",NA
"10289","172","30","hn+cov1","0.9","aic","0.034672239033696"
"10290","172","30","hn+cov1","0.9","varp","0.113234585046812"
"10291","172","30","hn+cov1+cov2","0.9","p","0.665750578204654"
"10292","172","30","hn+cov1+cov2","0.9","b0","-1.07562404211112"
"10293","172","30","hn+cov1+cov2","0.9","cov1","-2.34567579488934"
"10294","172","30","hn+cov1+cov2","0.9","cov2","2.78134219683105"
"10295","172","30","hn+cov1+cov2","0.9","aic","-0.0295315492930923"
"10296","172","30","hn+cov1+cov2","0.9","varp","0.101599988743804"
"10297","173","30","hn","0.9","p","0.687954135765575"
"10298","173","30","hn","0.9","b0","-0.492519939609855"
"10299","173","30","hn","0.9","cov1",NA
"10300","173","30","hn","0.9","cov2",NA
"10301","173","30","hn","0.9","aic","-1.87238343819864"
"10302","173","30","hn","0.9","varp","0.100557207349336"
"10303","173","30","hn+cov1","0.9","p","0.688374662308669"
"10304","173","30","hn+cov1","0.9","b0","-0.48947851658266"
"10305","173","30","hn+cov1","0.9","cov1","0.0882960600472847"
"10306","173","30","hn+cov1","0.9","cov2",NA
"10307","173","30","hn+cov1","0.9","aic","0.106131067655456"
"10308","173","30","hn+cov1","0.9","varp","0.100802646323721"
"10309","173","30","hn+cov1+cov2","0.9","p","0.687014832779729"
"10310","173","30","hn+cov1+cov2","0.9","b0","-0.361063082479623"
"10311","173","30","hn+cov1+cov2","0.9","cov1","0.643378383058877"
"10312","173","30","hn+cov1+cov2","0.9","cov2","-0.531117661472044"
"10313","173","30","hn+cov1+cov2","0.9","aic","1.9201500430176"
"10314","173","30","hn+cov1+cov2","0.9","varp","0.100409391213318"
"10315","174","30","hn","0.9","p","0.539920435060542"
"10316","174","30","hn","0.9","b0","-0.818457018737207"
"10317","174","30","hn","0.9","cov1",NA
"10318","174","30","hn","0.9","cov2",NA
"10319","174","30","hn","0.9","aic","-9.23415277516876"
"10320","174","30","hn","0.9","varp","0.0785754094649284"
"10321","174","30","hn+cov1","0.9","p","0.539520020784997"
"10322","174","30","hn+cov1","0.9","b0","-0.808909486110542"
"10323","174","30","hn+cov1","0.9","cov1","0.0674073559158582"
"10324","174","30","hn+cov1","0.9","cov2",NA
"10325","174","30","hn+cov1","0.9","aic","-7.28544019933935"
"10326","174","30","hn+cov1","0.9","varp","0.079033424128075"
"10327","174","30","hn+cov1+cov2","0.9","p","0.548044791080619"
"10328","174","30","hn+cov1+cov2","0.9","b0","0.314343337477914"
"10329","174","30","hn+cov1+cov2","0.9","cov1","2.88774766264095"
"10330","174","30","hn+cov1+cov2","0.9","cov2","-2.2680347802925"
"10331","174","30","hn+cov1+cov2","0.9","aic","-6.03558741710206"
"10332","174","30","hn+cov1+cov2","0.9","varp","0.127110113010803"
"10333","175","30","hn","0.9","p","0.453184514065075"
"10334","175","30","hn","0.9","b0","-1.01125385463262"
"10335","175","30","hn","0.9","cov1",NA
"10336","175","30","hn","0.9","cov2",NA
"10337","175","30","hn","0.9","aic","-17.000350426356"
"10338","175","30","hn","0.9","varp","0.0623346433524234"
"10339","175","30","hn+cov1","0.9","p","0.453076534448439"
"10340","175","30","hn+cov1","0.9","b0","-1.01143176131109"
"10341","175","30","hn+cov1","0.9","cov1","-0.00629667890911992"
"10342","175","30","hn+cov1","0.9","cov2",NA
"10343","175","30","hn+cov1","0.9","aic","-15.0012155578904"
"10344","175","30","hn+cov1","0.9","varp","0.0636434280160585"
"10345","175","30","hn+cov1+cov2","0.9","p","0.450565255067802"
"10346","175","30","hn+cov1+cov2","0.9","b0","-1.14661834862052"
"10347","175","30","hn+cov1+cov2","0.9","cov1","-0.66061944732748"
"10348","175","30","hn+cov1+cov2","0.9","cov2","0.701658280012017"
"10349","175","30","hn+cov1+cov2","0.9","aic","-13.2840149661182"
"10350","175","30","hn+cov1+cov2","0.9","varp","0.0826034910783104"
"10351","176","30","hn","0.9","p","0.675886758846946"
"10352","176","30","hn","0.9","b0","-0.520608829783479"
"10353","176","30","hn","0.9","cov1",NA
"10354","176","30","hn","0.9","cov2",NA
"10355","176","30","hn","0.9","aic","-2.27201081343487"
"10356","176","30","hn","0.9","varp","0.108624718774048"
"10357","176","30","hn+cov1","0.9","p","0.675826562050861"
"10358","176","30","hn+cov1","0.9","b0","-0.525497561273418"
"10359","176","30","hn+cov1","0.9","cov1","0.0190581267327729"
"10360","176","30","hn+cov1","0.9","cov2",NA
"10361","176","30","hn+cov1","0.9","aic","-0.275260463253217"
"10362","176","30","hn+cov1","0.9","varp","0.115573975305042"
"10363","176","30","hn+cov1+cov2","0.9","p","0.68386840271204"
"10364","176","30","hn+cov1+cov2","0.9","b0","0.861023717838922"
"10365","176","30","hn+cov1+cov2","0.9","cov1","3.91422897408304"
"10366","176","30","hn+cov1+cov2","0.9","cov2","-4.56361397351893"
"10367","176","30","hn+cov1+cov2","0.9","aic","0.181162341284674"
"10368","176","30","hn+cov1+cov2","0.9","varp","0.100400090155398"
"10369","177","30","hn","0.9","p","0.553557125179913"
"10370","177","30","hn","0.9","b0","-0.789088327058444"
"10371","177","30","hn","0.9","cov1",NA
"10372","177","30","hn","0.9","cov2",NA
"10373","177","30","hn","0.9","aic","-8.28822665713848"
"10374","177","30","hn","0.9","varp","0.0882590216271964"
"10375","177","30","hn+cov1","0.9","p","0.545299958110037"
"10376","177","30","hn+cov1","0.9","b0","-0.769609480309"
"10377","177","30","hn+cov1","0.9","cov1","-0.217308019796263"
"10378","177","30","hn+cov1","0.9","cov2",NA
"10379","177","30","hn+cov1","0.9","aic","-7.10930841942772"
"10380","177","30","hn+cov1","0.9","varp","0.0863985476672237"
"10381","177","30","hn+cov1+cov2","0.9","p","0.50677470005005"
"10382","177","30","hn+cov1+cov2","0.9","b0","-1.1517000665454"
"10383","177","30","hn+cov1+cov2","0.9","cov1","-1.78228702318743"
"10384","177","30","hn+cov1+cov2","0.9","cov2","1.73351440299854"
"10385","177","30","hn+cov1+cov2","0.9","aic","-8.60484171293741"
"10386","177","30","hn+cov1+cov2","0.9","varp","0.0836935850601829"
"10387","178","30","hn","0.9","p","0.520075490910261"
"10388","178","30","hn","0.9","b0","-0.861448064227422"
"10389","178","30","hn","0.9","cov1",NA
"10390","178","30","hn","0.9","cov2",NA
"10391","178","30","hn","0.9","aic","-10.7328337799502"
"10392","178","30","hn","0.9","varp","0.0656561639262477"
"10393","178","30","hn+cov1","0.9","p","0.467030703385409"
"10394","178","30","hn+cov1","0.9","b0","-0.812258477863806"
"10395","178","30","hn+cov1","0.9","cov1","0.467342565164969"
"10396","178","30","hn+cov1","0.9","cov2",NA
"10397","178","30","hn+cov1","0.9","aic","-14.1332220996103"
"10398","178","30","hn+cov1","0.9","varp","0.079642409724302"
"10399","178","30","hn+cov1+cov2","0.9","p","0.466283791090556"
"10400","178","30","hn+cov1+cov2","0.9","b0","-0.73495571697855"
"10401","178","30","hn+cov1+cov2","0.9","cov1","0.789281115708686"
"10402","178","30","hn+cov1+cov2","0.9","cov2","-0.362681937940657"
"10403","178","30","hn+cov1+cov2","0.9","aic","-12.213339770176"
"10404","178","30","hn+cov1+cov2","0.9","varp","0.0868162513721122"
"10405","179","30","hn","0.9","p","0.377371508093007"
"10406","179","30","hn","0.9","b0","-1.19940462862783"
"10407","179","30","hn","0.9","cov1",NA
"10408","179","30","hn","0.9","cov2",NA
"10409","179","30","hn","0.9","aic","-26.7944480555041"
"10410","179","30","hn","0.9","varp","0.0486332749306766"
"10411","179","30","hn+cov1","0.9","p","0.365032050320713"
"10412","179","30","hn+cov1","0.9","b0","-1.13851257538903"
"10413","179","30","hn+cov1","0.9","cov1","0.26355371745005"
"10414","179","30","hn+cov1","0.9","cov2",NA
"10415","179","30","hn+cov1","0.9","aic","-26.2430020769514"
"10416","179","30","hn+cov1","0.9","varp","0.0530668386366273"
"10417","179","30","hn+cov1+cov2","0.9","p","0.364682455719552"
"10418","179","30","hn+cov1+cov2","0.9","b0","-1.18079126255721"
"10419","179","30","hn+cov1+cov2","0.9","cov1","0.092765898374474"
"10420","179","30","hn+cov1+cov2","0.9","cov2","0.177994643977853"
"10421","179","30","hn+cov1+cov2","0.9","aic","-24.2973283369577"
"10422","179","30","hn+cov1+cov2","0.9","varp","0.0539447359516287"
"10423","180","30","hn","0.9","p","0.480537306074613"
"10424","180","30","hn","0.9","b0","-0.948791321943035"
"10425","180","30","hn","0.9","cov1",NA
"10426","180","30","hn","0.9","cov2",NA
"10427","180","30","hn","0.9","aic","-14.1949785506278"
"10428","180","30","hn","0.9","varp","0.0571251547842863"
"10429","180","30","hn+cov1","0.9","p","0.467975945440504"
"10430","180","30","hn+cov1","0.9","b0","-0.898268456724238"
"10431","180","30","hn+cov1","0.9","cov1","0.280854007261482"
"10432","180","30","hn+cov1","0.9","cov2",NA
"10433","180","30","hn+cov1","0.9","aic","-13.6097142605668"
"10434","180","30","hn+cov1","0.9","varp","0.0551291162388117"
"10435","180","30","hn+cov1+cov2","0.9","p","0.440892432147645"
"10436","180","30","hn+cov1+cov2","0.9","b0","0.150619059171165"
"10437","180","30","hn+cov1+cov2","0.9","cov1","3.92100731395373"
"10438","180","30","hn+cov1+cov2","0.9","cov2","-3.101921428043"
"10439","180","30","hn+cov1+cov2","0.9","aic","-14.6562592300648"
"10440","180","30","hn+cov1+cov2","0.9","varp","0.0725251200142433"
"10441","181","30","hn","0.9","p","0.63396972486051"
"10442","181","30","hn","0.9","b0","-0.615020296781613"
"10443","181","30","hn","0.9","cov1",NA
"10444","181","30","hn","0.9","cov2",NA
"10445","181","30","hn","0.9","aic","-3.89790472067481"
"10446","181","30","hn","0.9","varp","0.106396359899551"
"10447","181","30","hn+cov1","0.9","p","0.631178448789484"
"10448","181","30","hn+cov1","0.9","b0","-0.6117368764378"
"10449","181","30","hn+cov1","0.9","cov1","-0.122433020484613"
