"","","","","","","X.Intercept."
"394","22","30","hn+cov1+cov2","0.7","cov2","-3.63168956486236"
"395","22","30","hn+cov1+cov2","0.7","aic","-16.2306417503351"
"396","22","30","hn+cov1+cov2","0.7","varp","0.0703072855096671"
"397","23","30","hn","0.7","p","0.402690736619111"
"398","23","30","hn","0.7","b0","-1.13348790444119"
"399","23","30","hn","0.7","cov1",NA
"400","23","30","hn","0.7","cov2",NA
"401","23","30","hn","0.7","aic","-23.1734214785618"
"402","23","30","hn","0.7","varp","0.0713509870715224"
"403","23","30","hn+cov1","0.7","p","0.400500310723443"
"404","23","30","hn+cov1","0.7","b0","-0.377497752074961"
"405","23","30","hn+cov1","0.7","cov1","0.821066356444843"
"406","23","30","hn+cov1","0.7","cov2",NA
"407","23","30","hn+cov1","0.7","aic","-21.4347951547381"
"408","23","30","hn+cov1","0.7","varp","0.0716757877925718"
"409","23","30","hn+cov1+cov2","0.7","p","0.399476725648088"
"410","23","30","hn+cov1+cov2","0.7","b0","-0.0215010373869265"
"411","23","30","hn+cov1+cov2","0.7","cov1","0.528603037911437"
"412","23","30","hn+cov1+cov2","0.7","cov2","1.05270054020486"
"413","23","30","hn+cov1+cov2","0.7","aic","-19.5287102727752"
"414","23","30","hn+cov1+cov2","0.7","varp","0.0710262245989848"
"415","24","30","hn","0.7","p","0.399204367294291"
"416","24","30","hn","0.7","b0","-1.14235282354189"
"417","24","30","hn","0.7","cov1",NA
"418","24","30","hn","0.7","cov2",NA
"419","24","30","hn","0.7","aic","-23.6504496592415"
"420","24","30","hn","0.7","varp","0.0486003867617487"
"421","24","30","hn+cov1","0.7","p","0.378904078520904"
"422","24","30","hn+cov1","0.7","b0","-0.257427955638841"
"423","24","30","hn+cov1","0.7","cov1","1.05343353947542"
"424","24","30","hn+cov1","0.7","cov2",NA
"425","24","30","hn+cov1","0.7","aic","-24.4270419047826"
"426","24","30","hn+cov1","0.7","varp","0.0487710744894211"
"427","24","30","hn+cov1+cov2","0.7","p","0.33540204274663"
"428","24","30","hn+cov1+cov2","0.7","b0","-0.364856553854167"
"429","24","30","hn+cov1+cov2","0.7","cov1","-2.91955645641783"
"430","24","30","hn+cov1+cov2","0.7","cov2","5.7637949581749"
"431","24","30","hn+cov1+cov2","0.7","aic","-26.6284184593121"
"432","24","30","hn+cov1+cov2","0.7","varp","0.0639278153897849"
"433","25","30","hn","0.7","p","0.382852885765503"
"434","25","30","hn","0.7","b0","-1.18481645553078"
"435","25","30","hn","0.7","cov1",NA
"436","25","30","hn","0.7","cov2",NA
"437","25","30","hn","0.7","aic","-25.9793128026333"
"438","25","30","hn","0.7","varp","0.0627050288041264"
"439","25","30","hn+cov1","0.7","p","0.360670207226377"
"440","25","30","hn+cov1","0.7","b0","0.310852192719407"
"441","25","30","hn+cov1","0.7","cov1","1.69174352685723"
"442","25","30","hn+cov1","0.7","cov2",NA
"443","25","30","hn+cov1","0.7","aic","-27.2688694160738"
"444","25","30","hn+cov1","0.7","varp","0.0618209121473316"
"445","25","30","hn+cov1+cov2","0.7","p","0.360664585297718"
"446","25","30","hn+cov1+cov2","0.7","b0","0.296705047691348"
"447","25","30","hn+cov1+cov2","0.7","cov1","1.62282813779701"
"448","25","30","hn+cov1+cov2","0.7","cov2","0.0837742382832779"
"449","25","30","hn+cov1+cov2","0.7","aic","-25.2709824677033"
"450","25","30","hn+cov1+cov2","0.7","varp","0.0657382540459636"
"451","26","30","hn","0.7","p","0.391323132410248"
"452","26","30","hn","0.7","b0","-1.16263104707447"
"453","26","30","hn","0.7","cov1",NA
"454","26","30","hn","0.7","cov2",NA
"455","26","30","hn","0.7","aic","-24.7539567626265"
"456","26","30","hn","0.7","varp","0.0651196879792964"
"457","26","30","hn+cov1","0.7","p","0.391264801359299"
"458","26","30","hn+cov1","0.7","b0","-1.17507122897441"
"459","26","30","hn+cov1","0.7","cov1","-0.0145724480551637"
"460","26","30","hn+cov1","0.7","cov2",NA
"461","26","30","hn+cov1","0.7","aic","-22.7551632242151"
"462","26","30","hn+cov1","0.7","varp","0.0657319623054905"
"463","26","30","hn+cov1+cov2","0.7","p","0.367611865001748"
"464","26","30","hn+cov1+cov2","0.7","b0","-1.09036836631278"
"465","26","30","hn+cov1+cov2","0.7","cov1","1.9502983182466"
"466","26","30","hn+cov1+cov2","0.7","cov2","-2.83936127277581"
"467","26","30","hn+cov1+cov2","0.7","aic","-23.728739984564"
"468","26","30","hn+cov1+cov2","0.7","varp","0.0683722870770515"
"469","27","30","hn","0.7","p","0.355835316003837"
