"","V1","V2","V3","V4","V5"
"426","107","30","hn+cov1","0.421960712534103","0.0603634066752259"
"427","107","30","hr","0.465907242110136","0.0777947529249224"
"428","107","30","hr+cov1","0.469524949242471","0.0779243318816367"
"429","108","30","hn","0.62020736854875","0.0965403668378708"
"430","108","30","hn+cov1","0.62237105111811","0.148906584081093"
"431","108","30","hr","0.640723793702837","0.121915872803607"
"432","108","30","hr+cov1","0.675702955214201","0.0928310608104594"
"433","109","30","hn","0.395161348941152","0.069100189921879"
"434","109","30","hn+cov1","0.377146998907976","0.0686406648119259"
"435","109","30","hr","0.557408998884634","0.0409528736188017"
"436","109","30","hr+cov1",NA,NA
"437","110","30","hn","0.549869910724666","0.100567887049707"
"438","110","30","hn+cov1","0.549756507943896","0.101224637424264"
"439","110","30","hr","0.762636170967738","0.00071586390435807"
"440","110","30","hr+cov1",NA,NA
"441","111","30","hn","0.473350422261879","0.072746763050415"
"442","111","30","hn+cov1","0.47300285892671","0.0736213898902839"
"443","111","30","hr","0.44029724481838","0.0876736127789089"
"444","111","30","hr+cov1","0.667279806604293","0.0556665600599431"
"445","112","30","hn","0.5102658646962","0.072938875941221"
"446","112","30","hn+cov1","0.509895122395701","0.0733474029559431"
"447","112","30","hr","0.564853256515515","0.0979607139297725"
"448","112","30","hr+cov1","0.565978420138199","0.0983398525487348"
"449","113","30","hn","0.691329965945612","0.120267419418668"
"450","113","30","hn+cov1","0.691132923377936","0.140087536026545"
"451","113","30","hr","0.777121737078651","0.120429400449153"
"452","113","30","hr+cov1","0.753838210885933","0.137174691792359"
"453","114","30","hn","1.29301212529735","0.861595265509572"
"454","114","30","hn+cov1","0.471468771936135","0.121988193226945"
"455","114","30","hr","1.31887984760629","0.936845762455604"
"456","114","30","hr+cov1","0.586121723546891","0.058412790543973"
"457","115","30","hn","0.505057261483738","0.0669280234468802"
"458","115","30","hn+cov1","0.496319397617322","0.0705201716298878"
"459","115","30","hr","0.495310134276288","0.106772707075154"
"460","115","30","hr+cov1","0.496434486035572","0.102829620594384"
"461","116","30","hn","0.516569342374863","0.0701369494576773"
"462","116","30","hn+cov1","0.511246533931713","0.0852061909353471"
"463","116","30","hr","0.284602997097361","0.138064845420589"
"464","116","30","hr+cov1","0.287856653378178","0.142622035683"
"465","117","30","hn","0.480547996659983","0.0727478634389488"
"466","117","30","hn+cov1","0.480629759964319","0.0729261671179955"
"467","117","30","hr","0.552731031426803","0.0849492649282888"
"468","117","30","hr+cov1","0.551590082278621","0.0858311296931742"
"469","118","30","hn","1.18729161527817","0.706668747317076"
"470","118","30","hn+cov1","0.522065901902945","0.101548840384542"
"471","118","30","hr","0.715068363455349","0.0413067697668217"
"472","118","30","hr+cov1","0.722556616797293","0.132945597450383"
"473","119","30","hn","1.00465538099089","0.646822524737648"
"474","119","30","hn+cov1","0.47271430324803","0.0847129412314325"
"475","119","30","hr","0.614210293708397","0.0627319223733259"
"476","119","30","hr+cov1","0.560462122675119","0.0737149416454846"
"477","120","30","hn","0.418813337558833","0.0613183794563926"
"478","120","30","hn+cov1","0.417549789993759","0.0765172996925763"
"479","120","30","hr","0.51929555607875","0.0674538952661652"
